"﻿VIODESCRIPTION",LOCATIONDESC1,ISSUEDATE,ISSUETIME,ObjectId,lat,lon
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,3239 WOLFEDALE RD,1/2/2020,12:18,171,43.56776110831344,-79.64265351207665
PARKING ON A DESIGNATED FIRE ROUTE,NR 60 ABSOLUTE AVE,1/2/2020,18:51,172,43.5944133,-79.6351262
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,3239 WOLFEDALE RD,1/2/2020,12:21,173,43.56776110831344,-79.64265351207665
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,OPP5579 OSCAR PETERSON BLVD,1/2/2020,18:52,174,43.558186209035775,-79.73625789397494
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,2520-2560 EGLINTON AVE W,1/2/2020,12:25,175,,
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,OPP5579 OSCAR PETERSON BLVD,1/2/2020,18:53,176,43.558186209035775,-79.73625789397494
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,2520-2560 EGLINTON AVE W,1/2/2020,12:26,177,,
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE NOT WITHIN TH,NR 80 ABSOLUTE AVE,1/2/2020,18:57,178,43.59561175,-79.63476189033722
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,2520-2560 EGLINTON AVE W,1/2/2020,12:27,179,,
PARKING VEHICLE IN PROHIBITED AREA,NR 80 ABSOLUTE AVE,1/2/2020,18:59,180,43.59561175,-79.63476189033722
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,1301 DUNDAS ST W,1/2/2020,13:51,181,43.55409325,-79.64723040401876
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 80 ABSOLUTE AVE,1/2/2020,19:01,182,43.59561175,-79.63476189033722
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,1301 DUNDAS ST W,1/2/2020,13:53,183,43.55409325,-79.64723040401876
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,OPP5 TOSCA DR,1/2/2020,19:01,184,43.5605048,-79.7395985
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,1301 DUNDAS ST W,1/2/2020,13:56,185,43.55409325,-79.64723040401876
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,NR5 TOSCA DR,1/2/2020,19:02,186,43.5605048,-79.7395985
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 80 ABSOLUTE AVE,1/2/2020,19:02,187,43.59561175,-79.63476189033722
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE NOT WITHIN TH,NR 80 ABSOLUTE AVE,1/2/2020,19:04,188,43.59561175,-79.63476189033722
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 80 ABSOLUTE AVE,1/2/2020,19:05,189,43.59561175,-79.63476189033722
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,NR3483 EGLINTON AVE W,1/2/2020,19:15,190,43.5696825,-79.6947424
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,NR3483 EGLINTON AVE W,1/2/2020,19:16,191,43.5696825,-79.6947424
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,CONFEDERATION PKWY,1/2/2020,19:59,192,,
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE NOT WITHIN TH,OPP 530 ARBUTUS WAY,1/2/2020,20:02,193,43.586602,-79.6483869
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE NOT WITHIN TH,OPP 530 ARBUTUS WAY,1/2/2020,20:04,194,43.586602,-79.6483869
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE NOT WITHIN TH,OPP 530 ARBUTUS WAY,1/2/2020,20:05,195,43.586602,-79.6483869
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,OPP 530 ARBUTUS WAY,1/2/2020,20:07,196,43.586602,-79.6483869
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,OPP 530 ARBUTUS WAY,1/2/2020,20:08,197,43.586602,-79.6483869
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 4099 BRICKSTONE MEWS,1/2/2020,20:10,198,43.5864745,-79.6479482
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,NR 4065 BRICKSTONE MEWS,1/2/2020,20:12,199,43.5858336,-79.6470617
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 4065 BRICKSTONE MEWS,1/2/2020,20:15,200,43.5858336,-79.6470617
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,NR 415 BURNHAMTHORPE RD W,1/2/2020,20:19,201,43.5852272,-79.6453332
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 4036 CONFEDERATION PKWY,1/2/2020,20:22,202,43.5856816,-79.64572306666668
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 4036 CONFEDERATION PKWY,1/2/2020,20:23,203,43.5856816,-79.64572306666668
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 4036 CONFEDERATION PKWY,1/2/2020,20:24,204,43.5856816,-79.64572306666668
STOPPING VEHICLE IN A PROHIBITED AREA,NR 510 CURRAN PL,1/2/2020,20:26,205,43.585986,-79.646242
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 521 CURRAN PL,1/2/2020,20:28,206,43.5855334,-79.6473131
PARKING VEHICLE IN PROHIBITED AREA,NR 4088 CONFEDERATION PKWY,1/2/2020,20:38,207,43.586816956521744,-79.64733830434783
PARKING VEHICLE IN PROHIBITED AREA,NR 4099 BRICKSTONE MEWS,1/2/2020,20:41,208,43.5864745,-79.6479482
PARKING HEAVY VEHICLE IN RESIDENTIAL ZONE,NR969 CRISTINA CRT,1/2/2020,20:42,209,43.5226623,-79.6149394
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE NOT WITHIN TH,NR 4099 BRICKSTONE MEWS,1/2/2020,20:43,210,43.5864745,-79.6479482
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,NR941 CRISTINA CRT,1/2/2020,20:46,211,43.5226623,-79.6149394
PARKING VEHICLE FACING WRONG DIRECTION,BOULDER CREEK CRES,1/2/2020,20:49,212,,
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,NR1359 BOULDER CREEK CRES,1/2/2020,20:51,213,43.5231376,-79.6132951
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,NR345 LAKESHORE RD W,1/2/2020,20:56,214,43.5121442,-79.6287215
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,20/50 MISSISSAUGA VALLEY BLVD,1/2/2020,20:57,215,43.599351,-79.6233279
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,OPP57 BAY ST,1/2/2020,21:00,216,43.5467466,-79.5869743
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,FRONT ST S,1/2/2020,21:04,217,,
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 4099 BRICKSTONE MEWS,1/2/2020,21:13,218,43.5864745,-79.6479482
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,1301 DUNDAS ST W,1/2/2020,13:59,219,43.55409325,-79.64723040401876
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,NR 70 ABSOLUTE AVE,1/2/2020,14:07,220,43.5949509,-79.6343208
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,NR 70 ABSOLUTE AVE,1/2/2020,14:09,221,43.5949509,-79.6343208
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,NR 90 ABSOLUTE AVE,1/2/2020,14:12,222,43.5954754,-79.6338121
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,1970 FOWLER DR,1/2/2020,14:14,223,43.52896595,-79.65046720000001
PARKING VEHICLE FACING WRONG DIRECTION,OPP3588 ITALIA CRT,1/2/2020,14:15,224,,
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,1970 FOWLER DR,1/2/2020,14:16,225,43.52896595,-79.65046720000001
PARKING VEHICLE LONGER THAN FIVE HOURS,OPP 3420 MARTINS PINE CRES,1/2/2020,14:16,226,,
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,1970 FOWLER DR,1/2/2020,14:18,227,43.52896595,-79.65046720000001
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,NR 1054 FRANCONIA DR,1/2/2020,14:18,228,43.60720564725595,-79.59856580865389
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,1970 FOWLER DR,1/2/2020,14:21,229,43.52896595,-79.65046720000001
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,NR 3226 CONSTITUTION BLVD,1/2/2020,14:23,230,43.6069788,-79.59725626792127
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,1980 FOWLER DR,1/2/2020,14:27,231,43.52988655,-79.65093112226327
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,1980 FOWLER DR,1/2/2020,14:29,232,43.52988655,-79.65093112226327
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,1980 FOWLER DR,1/2/2020,14:31,233,43.52988655,-79.65093112226327
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,6991 MILLCREEK DR,1/2/2020,14:53,234,43.59801525,-79.75888706546243
STOPPING VEHICLE ON SIDEWALK,NR 7042 GOODERHAM ESTATE BLVD,1/2/2020,14:55,235,43.63051325384615,-79.72574435384615
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,6991 MILLCREEK DR,1/2/2020,14:55,236,43.59801525,-79.75888706546243
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,6991 MILLCREEK DR,1/2/2020,14:57,237,43.59801525,-79.75888706546243
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,620 LOLITA GARDENS,1/2/2020,15:03,238,43.5943434,-79.6031308658383
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,620 LOLITA GARDENS,1/2/2020,15:04,239,43.5943434,-79.6031308658383
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,620 LOLITA GARDENS,1/2/2020,15:06,240,43.5943434,-79.6031308658383
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,3359 MISSISSAUGA RD,1/2/2020,15:07,241,43.5476,-79.6667849
PARKING VEHICLE LONGER THAN FIVE HOURS,NR 4118 CLEVEDON DR,1/2/2020,15:07,242,43.60049737016647,-79.6329730510603
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,620 LOLITA GARDENS,1/2/2020,15:08,243,43.5943434,-79.6031308658383
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,3359 MISSISSAUGA RD,1/2/2020,15:11,244,43.5476,-79.6667849
PARKING VEHICLE LONGER THAN FIVE HOURS,NR 4118 CLEVEDON DR,1/2/2020,15:11,245,43.60049737016647,-79.6329730510603
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,600 LOLITA GARDENS,1/2/2020,15:16,246,43.59440073042624,-79.60373375560727
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,3359 MISSISSAUGA RD,1/2/2020,15:17,247,43.5476,-79.6667849
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,600 LOLITA GARDENS,1/2/2020,15:18,248,43.59440073042624,-79.60373375560727
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,3359 MISSISSAUGA RD,1/2/2020,15:19,249,43.5476,-79.6667849
PARKING VEHICLE LONGER THAN FIVE HOURS,NR 4117 DURSLEY CRES,1/2/2020,15:20,250,43.600019048367166,-79.63369348434094
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,600 LOLITA GARDENS,1/2/2020,15:20,251,43.59440073042624,-79.60373375560727
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,3359 MISSISSAUGA RD,1/2/2020,15:22,252,43.5476,-79.6667849
PARKING VEHICLE FACING WRONG DIRECTION,OPP 1174 SCOTTSBURG CRT,1/2/2020,15:22,253,43.6192828,-79.6085364
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,3359 MISSISSAUGA RD,1/2/2020,15:23,254,43.5476,-79.6667849
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,3359 MISSISSAUGA RD,1/2/2020,15:25,255,43.5476,-79.6667849
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,600 LOLITA GARDENS,1/2/2020,15:25,256,43.59440073042624,-79.60373375560727
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,3359 MISSISSAUGA RD,1/2/2020,15:27,257,43.5476,-79.6667849
PARKING VEHICLE LONGER THAN FIVE HOURS,OPP 3984 MIDHURST LANE,1/2/2020,15:29,258,43.60345388569145,-79.62445982775172
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,3359 MISSISSAUGA RD,1/2/2020,15:29,259,43.5476,-79.6667849
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,3359 MISSISSAUGA RD,1/2/2020,15:31,260,43.5476,-79.6667849
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,3359 MISSISSAUGA RD,1/2/2020,15:33,261,43.5476,-79.6667849
PARKING ON A DESIGNATED FIRE ROUTE,1177 BLOOR ST,1/2/2020,15:35,262,43.6115894,-79.5997269
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,3359 MISSISSAUGA RD,1/2/2020,15:36,263,43.5476,-79.6667849
PARKING VEHICLE ON UNTRAVELLED PORTION OF HIGHWAY,NR 4821 DOVEHOUSE DR,1/2/2020,15:38,264,43.538405833333336,-79.720957
PARKING VEHICLE LONGER THAN FIVE HOURS,NR 5715 TAYSIDE CRES,1/2/2020,15:39,265,43.56993854519577,-79.72860491458731
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,3359 MISSISSAUGA RD,1/2/2020,15:39,266,43.5476,-79.6667849
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,3359 MISSISSAUGA RD,1/2/2020,15:40,267,43.5476,-79.6667849
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,3359 MISSISSAUGA RD,1/2/2020,15:44,268,43.5476,-79.6667849
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,3359 MISSISSAUGA RD,1/2/2020,15:47,269,43.5476,-79.6667849
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,3359 MISSISSAUGA RD,1/2/2020,15:48,270,43.5476,-79.6667849
PARKING ON A DESIGNATED FIRE ROUTE,NR 90 ABSOLUTE AVE,1/2/2020,15:54,271,43.5954754,-79.6338121
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,ARISTA WAY,1/2/2020,16:03,272,,
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,NR29 HIGH ST W,1/2/2020,16:05,273,43.5485921,-79.5908327
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,ELM DR E,1/2/2020,16:11,274,,
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,NR40 SHAWNMARR RD,1/2/2020,16:11,275,43.5409213,-79.6000395
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,NR40 SHAWNMARR RD,1/2/2020,16:13,276,43.5409213,-79.6000395
PARKING VEHICLE IN PROHIBITED AREA,DUNDIX RD,1/3/2020,8:22,277,,
PARKING ON A DESIGNATED FIRE ROUTE,NR 90 ABSOLUTE AVE,1/2/2020,16:18,278,43.5954754,-79.6338121
PARKING ON A DESIGNATED FIRE ROUTE,3045 QUEEN FREDERICA DR,1/2/2020,16:22,279,43.6079889,-79.5873891
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,3045 QUEEN FREDERICA DR,1/2/2020,16:24,280,43.6079889,-79.5873891
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,NR1032 ZANTE CRES,1/2/2020,16:27,281,43.5233766,-79.6174102
PARKING VEHICLE ON PROPERTY OWNED OR OCCUPIED BY THE CITY WITHOUT CONSENT OF THE,1180 LAKESHORE RD W,1/2/2020,16:31,282,43.5272869,-79.6119413
PARKING VEHICLE ON PROPERTY OWNED OR OCCUPIED BY THE CITY WITHOUT CONSENT OF THE,1180 LAKESHORE RD W,1/2/2020,16:33,283,43.5272869,-79.6119413
PARKING VEHICLE ON PROPERTY OWNED OR OCCUPIED BY THE CITY WITHOUT CONSENT OF THE,1180 LAKESHORE RD W,1/2/2020,16:36,284,43.5272869,-79.6119413
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,NR41 BENSON AVE,1/2/2020,16:45,285,43.544937,-79.594826
PARKING VEHICLE IN PROHIBITED AREA,NR40 BENSON AVE,1/2/2020,16:48,286,43.544937,-79.594826
PARKING ON A DESIGNATED FIRE ROUTE,3045 QUEEN FREDERICA DR,1/2/2020,17:11,287,43.6079889,-79.5873891
PARKING VEHICLE ON UNTRAVELLED PORTION OF HIGHWAY,NR 1242 WEST SHORE DR,1/2/2020,17:24,288,43.57706435,-79.5699516662612
PARKING ON A DESIGNATED FIRE ROUTE,OPP 70 ABSOLUTE AVE,1/2/2020,17:46,289,43.5949509,-79.6343208
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,70-90 ABSOLUTE AVE,1/2/2020,17:53,290,43.5957735,-79.6338079
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,70-90 ABSOLUTE AVE,1/2/2020,17:55,291,43.5957735,-79.6338079
PARKING ON A DESIGNATED FIRE ROUTE,NR 80 ABSOLUTE AVE,1/2/2020,18:02,292,43.59561175,-79.63476189033722
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,OPP7147 COPENHAGEN RD,1/2/2020,18:05,293,43.5963287,-79.7672924
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,80 ABSOLUTE AVE,1/2/2020,18:06,294,43.59561175,-79.63476189033722
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,80 ABSOLUTE AVE,1/2/2020,18:08,295,43.59561175,-79.63476189033722
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,80 ABSOLUTE AVE,1/2/2020,18:10,296,43.59561175,-79.63476189033722
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,80 ABSOLUTE AVE,1/2/2020,18:12,297,43.59561175,-79.63476189033722
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,80 ABSOLUTE AVE,1/2/2020,18:17,298,43.59561175,-79.63476189033722
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,GLEN ERIN DR,1/2/2020,18:17,299,43.5537343,-79.7100285
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,80 ABSOLUTE AVE,1/2/2020,18:20,300,43.59561175,-79.63476189033722
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,80 ABSOLUTE AVE,1/2/2020,18:21,301,43.59561175,-79.63476189033722
STOPPING VEHICLE ON SIDEWALK,NR 454 NAHANI WAY,1/3/2020,8:26,302,43.619346735007625,-79.65002257367144
PARKING VEHICLE ON PROPERTY OWNED OR OCCUPIED BY THE CITY WITHOUT CONSENT OF THE,7 ON CAYUGA AVE AT LAKESHORE RD E.,1/3/2020,8:42,303,,
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,OPP 6779 GLEN ERIN DR,1/3/2020,8:45,304,43.5880843,-79.7605587
STOPPING VEHICLE ON SIDEWALK,NR 874 OASIS DR,1/3/2020,8:48,305,43.59585189285715,-79.68199527857142
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,NR 5610 MONTEVIDEO RD,1/3/2020,8:56,306,43.57887,-79.7538074
PARKING HEAVY VEHICLE ON PRIVATE PROPERTY WITHOUT OWNER?S CONSENT,510 CURRAN PL,1/3/2020,9:00,307,43.585986,-79.646242
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 4090 LIVING ARTS DR,1/3/2020,9:09,308,43.588425,-79.645757
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,SHEROBEE RD,1/3/2020,9:10,309,,
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 4090 LIVING ARTS DR,1/3/2020,9:10,310,43.588425,-79.645757
PARKING VEHICLE IN PROHIBITED AREA,NR 3186 CABANO CRES,1/3/2020,9:11,311,43.5533589990338,-79.72536743802908
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 4090 LIVING ARTS DR,1/3/2020,9:11,312,43.588425,-79.645757
PARKING VEHICLE ON HIGHWAY OBSTRUCTING TRAFFIC,NR 3939 DUKE OF YORK BLVD,1/3/2020,9:16,313,43.5877871,-79.6406078
PARKING VEHICLE IN PROHIBITED AREA,NR 3939 DUKE OF YORK BLVD,1/3/2020,9:18,314,43.5877871,-79.6406078
PARKING VEHICLE IN PROHIBITED AREA,NR 3939 DUKE OF YORK BLVD,1/3/2020,9:19,315,43.5877871,-79.6406078
PARKING VEHICLE IN PROHIBITED AREA,NR 3185 ECLIPSE AVE,1/3/2020,9:19,316,43.545874500000004,-79.72254792307693
PARKING ON A DESIGNATED FIRE ROUTE,220 BURNHAMTHORPE RD W,1/3/2020,9:21,317,43.5887068,-79.6395329
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,50-90 BURNHAMTHORPE RD W,1/3/2020,9:24,318,43.5852973,-79.6448988
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,50-90 BURNHAMTHORPE RD W,1/3/2020,9:25,319,43.5852973,-79.6448988
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,SUSSEX GATE,1/3/2020,9:28,320,,
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,LITTLEJOHN LANE,1/3/2020,9:32,321,,
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,43 AGNES ST,1/3/2020,9:35,322,43.5805211,-79.6188766
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,43 AGNES ST,1/3/2020,9:36,323,43.5805211,-79.6188766
PARKING ON A DESIGNATED FIRE ROUTE,115 BRISTOL RD E,1/3/2020,9:36,324,43.6156837,-79.6624176
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,2300 CONFEDERATION PKWY,1/3/2020,9:42,325,43.57215795,-79.61253127988101
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,2300 CONFEDERATION PKWY,1/3/2020,9:43,326,43.57215795,-79.61253127988101
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,NR 5675 ETHAN DR,1/3/2020,9:46,327,43.5565627130771,-79.7359952434317
PARKING ON A DESIGNATED FIRE ROUTE,1759 BLOOR ST,1/3/2020,9:49,328,43.6250456,-79.5871898
PARKING ON A DESIGNATED FIRE ROUTE,1128 DUNDAS ST W,1/3/2020,9:51,329,43.5561114,-79.6440328
PARKING VEHICLE IN PROHIBITED AREA,NR 5673 PEGASUS ST,1/3/2020,9:55,330,43.5534168717598,-79.74375631764798
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,1180 FORESTWOOD DR,1/3/2020,9:59,331,43.5573919,-79.64754322769582
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,1180 FORESTWOOD DR,1/3/2020,10:01,332,43.5573919,-79.64754322769582
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,OPP 3288 EQUESTRIAN CRES,1/3/2020,10:03,333,43.5629767,-79.7501447
PARKING VEHICLE IN PROHIBITED AREA,NR 4622 PHOENIX PARK CRES,1/3/2020,10:08,334,43.560904077690324,-79.70042583617459
PARKING VEHICLE ON UNTRAVELLED PORTION OF HIGHWAY,NR 7297 LANCASTER AVE,1/3/2020,10:08,335,43.71284910300816,-79.64690218476639
PARKING VEHICLE IN PROHIBITED AREA,NR 5920 MANZANILLO CRES,1/3/2020,10:09,336,43.558562884043546,-79.75461338173571
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,1186 FORESTWOOD DR,1/3/2020,10:10,337,43.55791931076996,-79.64733987693879
PARKING VEHICLE ON UNTRAVELLED PORTION OF HIGHWAY,NR 7302 LANCASTER AVE,1/3/2020,10:11,338,43.71270652504872,-79.64709128002056
PARKING VEHICLE IN PROHIBITED AREA,NR 3894 FREEMAN TERR,1/3/2020,10:12,339,43.554839748,-79.756424056
PARKING VEHICLE IN PROHIBITED AREA,NR 5281 SWORDSMAN DR,1/3/2020,10:16,340,43.5519045,-79.7539273
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,1186 FORESTWOOD DR,1/3/2020,10:17,341,43.55791931076996,-79.64733987693879
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,1186 FORESTWOOD DR,1/3/2020,10:23,342,43.55791931076996,-79.64733987693879
PARKING VEHICLE IN PROHIBITED AREA,NR 6344 GLEN MEADOWS RD,1/3/2020,10:29,343,43.564568,-79.7662881
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,1190 FORESTWOOD DR,1/3/2020,10:35,344,43.557161550000004,-79.64859702107205
